Gender,Age,Hometown,University,Year,STEM_Major,Diet_Quality,Internet_Quality,Employment,Study_Habit,Stress_Level,Self_Study_Hrs,Tutoring_Hrs_Wk,AI_Tool_Usage,Social_Media_Hrs,Gaming_Hrs,Exercise_Days_Wk,Sleep_Hrs,Attendance_Rate,Commute_Time,Study_Group_Freq,Extracurricular,GPA,Performance_Tier
Male,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 1,Yes,Average,good,Working part-time,Regular study,7–8 (High),1 hour,1–3 hours,Always,1–2 hours,1–2 hours,5+ days,Less than 5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.03,Very Good / Good
Female,23,Phnom Penh (Urban),Paragon University,Year 1,No,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,10+ hours,Always,1–2 hours,1–2 hours,0 days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),No,3.73,Outstanding / Excellent
Female,19,Phnom Penh (Urban),CamEd Business School,Year 3,No,Poor,Excellent,Unemployed / Full-time student,Irregular study,5–6 (Moderate),3 hours,1–3 hours,Always,1–2 hours,1–2 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,4.0,Very Good / Good
Male,19,Phnom Penh (Urban),Paragon University,Year 1,Yes,Average,good,Working part-time,Regular study,7–8 (High),2 hours,0 hours,Always,3–4 hours,0 hours,1–2 days,5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,3.58,Very Good / Good
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,good,Excellent,Unemployed / Full-time student,Irregular study,5–6 (Moderate),4 hours,0 hours,Often,5+ hours,0 hours,0 days,Less than 5 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.57,At-Risk
Female,19,Phnom Penh (Urban),Royal University Of Agriculture,Year 3,No,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),1 hour,0 hours,Always,1–2 hours,1–2 hours,3–4 days,6 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.86,Fair / Average
Male,21,Province (Rural / Semi-Urban),University Of Health Science (UHS),Year 3,Yes,Average,good,Unemployed / Full-time student,Regular study,9–10 (Very High),4 hours,0 hours,Always,5+ hours,Less than 1 hour,0 days,8 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.59,Fair / Average
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 1,Yes,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),0 hours,0 hours,Often,5+ hours,3–4 hours,0 days,7 hours,75%–89%,31–60 minutes,Never,No,3.29,Fair / Average
Male,20,Province (Rural / Semi-Urban),Royal University Of Phnom Penh(RUPP),Year 3,No,good,Excellent,Unemployed / Full-time student,Regular study,5–6 (Moderate),5 hours,0 hours,Sometimes,3–4 hours,Less than 1 hour,0 days,8 hours,75%–89%,15–30 minutes,Frequently (Multiple times a week),Yes,4.0,Very Good / Good
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Fair,Working part-time,Irregular study,5–6 (Moderate),2 hours,1–3 hours,Often,3–4 hours,0 hours,5+ days,6 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,3.21,Very Good / Good
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,good,Fair,Working part-time,Regular study,3–4 (Low),2 hours,0 hours,Sometimes,3–4 hours,1–2 hours,0 days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.33,Outstanding / Excellent
Female,19,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,good,good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),1 hour,0 hours,Sometimes,1–2 hours,0 hours,0 days,6 hours,90%–100%,15–30 minutes,Never,No,3.69,Fair / Average
Female,19,Province (Rural / Semi-Urban),CamEd Business School,Year 2,Yes,good,good,Unemployed / Full-time student,Irregular study,7–8 (High),4 hours,1–3 hours,Always,1–2 hours,0 hours,5+ days,6 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,2.33,Fair / Average
Male,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Poor,Poor,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Often,1–2 hours,0 hours,5+ days,8 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.84,Outstanding / Excellent
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),postgraduate education,Yes,Average,good,Unemployed / Full-time student,Irregular study,3–4 (Low),4 hours,0 hours,Sometimes,1–2 hours,Less than 1 hour,3–4 days,Less than 5 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,3.32,Very Good / Good
Male,20,Province (Rural / Semi-Urban),University of Puthisastra,Year 3,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,4–6 hours,Always,3–4 hours,0 hours,5+ days,6 hours,90%–100%,15–30 minutes,Frequently (Multiple times a week),No,2.78,Fair / Average
Female,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,No,good,Fair,Working full-time,Cramming,7–8 (High),1 hour,0 hours,Often,3–4 hours,1–2 hours,1–2 days,Less than 5 hours,90%–100%,15–30 minutes,Frequently (Multiple times a week),Yes,3.24,Very Good / Good
Male,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,No,Average,Poor,Unemployed / Full-time student,Regular study,3–4 (Low),2 hours,1–3 hours,Often,1–2 hours,1–2 hours,1–2 days,8 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,3.97,Very Good / Good
Male,18,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Poor,Working part-time,Regular study,7–8 (High),4 hours,0 hours,Rarely,1–2 hours,0 hours,1–2 days,Less than 5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),No,3.56,At-Risk
Female,23,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,7–9 hours,Sometimes,1–2 hours,0 hours,1–2 days,Less than 5 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,2.17,At-Risk
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),postgraduate education,Yes,good,good,Working part-time,Cramming,5–6 (Moderate),2 hours,1–3 hours,Sometimes,3–4 hours,Less than 1 hour,5+ days,6 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,3.64,Fair / Average
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,7–9 hours,Often,3–4 hours,0 hours,1–2 days,8 hours,60%–74%,31–60 minutes,Sometimes (Weekly),No,3.29,At-Risk
Female,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,good,Working part-time,Regular study,3–4 (Low),0 hours,0 hours,Always,3–4 hours,0 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Never,No,3.53,Fair / Average
Male,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 3,No,Average,Fair,Unemployed / Full-time student,Cramming,7–8 (High),4 hours,0 hours,Often,3–4 hours,1–2 hours,3–4 days,7 hours,90%–100%,More than 1 hour,Rarely (Before exams only),Yes,2.84,Very Good / Good
Female,22,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Always,3–4 hours,Less than 1 hour,5+ days,8 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.89,Outstanding / Excellent
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Poor,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),2 hours,0 hours,Often,3–4 hours,1–2 hours,0 days,Less than 5 hours,90%–100%,15–30 minutes,Never,No,3.88,Very Good / Good
Male,21,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,good,Working part-time,Irregular study,7–8 (High),4 hours,0 hours,Often,3–4 hours,Less than 1 hour,3–4 days,5 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,3.5,Outstanding / Excellent
Female,20,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Working part-time,Cramming,5–6 (Moderate),2 hours,0 hours,Always,3–4 hours,5+ hours,3–4 days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.44,Outstanding / Excellent
Female,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,excellent,good,Unemployed / Full-time student,Cramming,3–4 (Low),2 hours,0 hours,Always,3–4 hours,1–2 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.95,Outstanding / Excellent
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,excellent,Poor,Working full-time,Irregular study,5–6 (Moderate),2 hours,4–6 hours,Often,3–4 hours,Less than 1 hour,0 days,7 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.66,At-Risk
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 1,Yes,Average,Poor,Unemployed / Full-time student,Regular study,9–10 (Very High),4 hours,0 hours,Often,3–4 hours,0 hours,0 days,6 hours,75%–89%,31–60 minutes,Rarely (Before exams only),Yes,3.31,Fair / Average
Male,19,Phnom Penh (Urban),Paragon University,Year 3,Yes,Average,good,Working part-time,Irregular study,5–6 (Moderate),2 hours,0 hours,Always,5+ hours,3–4 hours,5+ days,5 hours,75%–89%,15–30 minutes,Rarely (Before exams only),Yes,3.35,Very Good / Good
Female,20,Phnom Penh (Urban),Royal University Of Phnom Penh(RUPP),Year 3,Yes,Average,Fair,Working part-time,Irregular study,7–8 (High),3 hours,0 hours,Often,5+ hours,1–2 hours,1–2 days,Less than 5 hours,90%–100%,31–60 minutes,Never,Yes,3.65,Very Good / Good
Female,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,Poor,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,5+ hours,Less than 1 hour,5+ days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,4.0,Fair / Average
Female,20,Province (Rural / Semi-Urban),University of Puthisastra,postgraduate education,Yes,Average,Fair,Unemployed / Full-time student,Cramming,5–6 (Moderate),3 hours,0 hours,Often,3–4 hours,0 hours,1–2 days,7 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,3.22,At-Risk
Male,20,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,No,good,good,Working full-time,Regular study,5–6 (Moderate),3 hours,0 hours,Often,3–4 hours,1–2 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.23,Fair / Average
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Always,3–4 hours,0 hours,0 days,7 hours,Below 60%,31–60 minutes,Sometimes (Weekly),Yes,3.8,Very Good / Good
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,No,good,Fair,Working full-time,Irregular study,7–8 (High),3 hours,0 hours,Often,1–2 hours,1–2 hours,0 days,Less than 5 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.19,Fair / Average
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,1–2 hours,Less than 1 hour,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.01,Very Good / Good
Male,18,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Average,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,1–3 hours,Always,3–4 hours,0 hours,0 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),Yes,2.95,At-Risk
Male,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,Excellent,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Often,5+ hours,0 hours,1–2 days,5 hours,90%–100%,15–30 minutes,Never,Yes,4.0,Very Good / Good
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,good,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),4 hours,1–3 hours,Always,3–4 hours,3–4 hours,5+ days,7 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.04,Fair / Average
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,Fair,Unemployed / Full-time student,Irregular study,7–8 (High),3 hours,1–3 hours,Always,3–4 hours,0 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,3.33,Very Good / Good
Male,20,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 1,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),0 hours,0 hours,Always,1–2 hours,Less than 1 hour,3–4 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,2.75,Very Good / Good
Female,18,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 2,Yes,Poor,Fair,Unemployed / Full-time student,Regular study,7–8 (High),5 hours,1–3 hours,Always,3–4 hours,Less than 1 hour,1–2 days,8 hours,90%–100%,15–30 minutes,Frequently (Multiple times a week),No,3.4,Outstanding / Excellent
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,good,Unemployed / Full-time student,Regular study,3–4 (Low),2 hours,0 hours,Sometimes,1–2 hours,0 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,3.25,Very Good / Good
Male,21,Province (Rural / Semi-Urban),Cambodia Academy Of Digital Technology(CADT),Year 3,Yes,Average,good,Unemployed / Full-time student,Irregular study,5–6 (Moderate),4 hours,0 hours,Often,5+ hours,3–4 hours,5+ days,5 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,3.35,Outstanding / Excellent
Female,18,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,No,good,Fair,Unemployed / Full-time student,Regular study,7–8 (High),3 hours,0 hours,Often,3–4 hours,Less than 1 hour,1–2 days,6 hours,90%–100%,Under 15 minutes,Rarely (Before exams only),No,3.24,Fair / Average
Female,20,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,good,Unemployed / Full-time student,Cramming,7–8 (High),1 hour,0 hours,Often,3–4 hours,0 hours,5+ days,6 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),Yes,3.45,Very Good / Good
Female,19,Province (Rural / Semi-Urban),UTE,Year 2,Yes,good,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Often,3–4 hours,0 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.35,Very Good / Good
Female,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,Average,Fair,Unemployed / Full-time student,Irregular study,5–6 (Moderate),4 hours,10+ hours,Always,5+ hours,0 hours,5+ days,7 hours,Below 60%,15–30 minutes,Sometimes (Weekly),Yes,3.34,Fair / Average
Male,20,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,Yes,Average,good,Working full-time,Regular study,7–8 (High),2 hours,0 hours,Always,1–2 hours,3–4 hours,1–2 days,7 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,3.11,Outstanding / Excellent
Female,19,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),1 hour,1–3 hours,Always,3–4 hours,1–2 hours,1–2 days,7 hours,90%–100%,Under 15 minutes,Frequently (Multiple times a week),Yes,3.12,Very Good / Good
Male,21,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,good,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,0 hours,Often,1–2 hours,3–4 hours,1–2 days,5 hours,90%–100%,31–60 minutes,Rarely (Before exams only),Yes,3.82,At-Risk
Male,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,No,good,Excellent,Working part-time,Irregular study,5–6 (Moderate),2 hours,1–3 hours,Always,5+ hours,0 hours,5+ days,5 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.37,Fair / Average
Female,19,Phnom Penh (Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Often,1–2 hours,1–2 hours,0 days,6 hours,90%–100%,31–60 minutes,Sometimes (Weekly),Yes,3.98,At-Risk
Male,20,Phnom Penh (Urban),Cambodia Academy Of Digital Technology(CADT),Year 4,Yes,good,good,Unemployed / Full-time student,Cramming,7–8 (High),1 hour,0 hours,Often,1–2 hours,1–2 hours,0 days,7 hours,90%–100%,Under 15 minutes,Never,No,3.24,Very Good / Good
Male,17,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 3,No,Average,good,Working full-time,Cramming,7–8 (High),3 hours,1–3 hours,Always,1–2 hours,0 hours,1–2 days,7 hours,90%–100%,31–60 minutes,Rarely (Before exams only),No,3.17,At-Risk
Male,18,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,No,Average,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,0 hours,Often,5+ hours,1–2 hours,0 days,7 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,3.92,Fair / Average
Female,18,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,good,Unemployed / Full-time student,Regular study,7–8 (High),2 hours,0 hours,Always,5+ hours,1–2 hours,3–4 days,6 hours,90%–100%,15–30 minutes,Sometimes (Weekly),Yes,3.36,Outstanding / Excellent
Female,20,Phnom Penh (Urban),University of Puthisastra,Year 2,Yes,Average,good,Unemployed / Full-time student,Cramming,3–4 (Low),3 hours,0 hours,Always,3–4 hours,1–2 hours,5+ days,7 hours,75%–89%,15–30 minutes,Sometimes (Weekly),Yes,3.3,Outstanding / Excellent
Male,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Working part-time,Regular study,7–8 (High),2 hours,0 hours,Always,3–4 hours,1–2 hours,5+ days,6 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),Yes,3.27,Very Good / Good
Female,19,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 2,Yes,Average,good,Unemployed / Full-time student,Cramming,5–6 (Moderate),1 hour,0 hours,Always,3–4 hours,1–2 hours,1–2 days,6 hours,90%–100%,15–30 minutes,Rarely (Before exams only),Yes,4.0,At-Risk
Male,21,Province (Rural / Semi-Urban),Institute of Technology of Cambodia(ITC),Year 3,Yes,good,Fair,Unemployed / Full-time student,Regular study,7–8 (High),1 hour,4–6 hours,Often,1–2 hours,0 hours,1–2 days,8 hours,90%–100%,Under 15 minutes,Sometimes (Weekly),No,3.46,Very Good / Good
Male,19,Province (Rural / Semi-Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,Average,good,Working full-time,Cramming,5–6 (Moderate),2 hours,0 hours,Always,1–2 hours,Less than 1 hour,5+ days,6 hours,75%–89%,Under 15 minutes,Rarely (Before exams only),No,3.73,Very Good / Good
Female,19,Phnom Penh (Urban),American University Of Phnom Penh(AUPP),Year 2,Yes,good,Fair,Unemployed / Full-time student,Regular study,5–6 (Moderate),4 hours,0 hours,Always,3–4 hours,1–2 hours,5+ days,6 hours,75%–89%,Under 15 minutes,Sometimes (Weekly),No,3.94,Very Good / Good
